;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
ids;Código Curso;Nome do Curso;Vagas Iniciais;Colocados ;Vagas;Ano;Código Instit.;
3134;L066;Imagem Médica e Radioterapia;30;30;30;2020;7035;
3135;L068;Ciências Biomédicas Laboratoriais;35;35;35;2020;7035;
3136;9500;Enfermagem;106;115;115;2020;7040;
3137;9549;Farmácia;53;22;53;2020;7040;
3138;L101;Biotecnologia Medicinal;28;9;28;2020;7040;
3139;8138;Terapia Ocupacional;36;36;36;2020;7045;
3140;8149;Dietética e Nutrição;30;31;31;2020;7045;
3141;9500;Enfermagem;85;85;85;2020;7045;
3142;9504;Fisioterapia;35;35;35;2020;7045;
3143;9890;Terapia da Fala;27;27;27;2020;7045;
3144;9500;Enfermagem;60;62;62;2020;7055;
3145;9556;Higiene Oral;20;8;20;2020;7055;
3146;9500;Enfermagem;80;85;85;2020;7065;
3147;9500;Enfermagem;70;72;72;2020;7075;
3148;9500;Enfermagem;93;94;94;2020;7080;
3149;9500;Enfermagem;86;88;88;2020;7085;
3150;9500;Enfermagem;40;40;40;2020;7092;
3151;9500;Enfermagem;40;40;40;2020;7093;
3152;9745;Engenharia de Máquinas Marítimas;56;11;56;2020;7105;
3153;9789;Pilotagem;29;32;32;2020;7105;
3154;9924;Gestão de Transportes e Logística;38;38;38;2020;7105;
3155;9926;Gestão Portuária;22;22;22;2020;7105;
3156;L118;Engenharia Eletrotécnica Marítima;30;5;30;2020;7105;
3157;8011;Produção Alimentar em Restauração (regime pós-laboral);26;14;26;2020;7110;
3158;9076;Direção e Gestão Hoteleira;62;63;63;2020;7110;
3159;9163;Gestão do Lazer e Animação Turística;42;43;43;2020;7110;
3160;9177;Gestão Turística;62;64;64;2020;7110;
3161;9183;Informação Turística;52;52;52;2020;7110;
3162;9217;Produção Alimentar em Restauração;42;42;42;2020;7110;
3163;9875;Direção e Gestão Hoteleira (regime pós-laboral);56;58;58;2020;7110;
3164;9995;Gestão do Lazer e Animação Turística (regime pós-laboral);41;43;43;2020;7110;
3165;9996;Gestão Turística (regime pós-laboral);41;43;43;2020;7110;
3166;8141;Audiologia;41;41;41;2020;7210;
3167;8149;Dietética e Nutrição;38;42;42;2020;7210;
3168;9504;Fisioterapia;39;40;40;2020;7210;
3169;9549;Farmácia;40;40;40;2020;7210;
3170;9861;Saúde Ambiental;36;28;36;2020;7210;
3171;L066;Imagem Médica e Radioterapia;36;36;36;2020;7210;
3172;L067;Fisiologia Clínica;36;37;37;2020;7210;
3173;L068;Ciências Biomédicas Laboratoriais;36;36;36;2020;7210;
3174;8149;Dietética e Nutrição;43;43;43;2020;7220;
3175;8152;Ortoprotesia;34;35;35;2020;7220;
3176;9504;Fisioterapia;47;52;52;2020;7220;
3177;9549;Farmácia;53;57;57;2020;7220;
3178;9861;Saúde Ambiental;35;35;35;2020;7220;
3179;L066;Imagem Médica e Radioterapia;66;67;67;2020;7220;
3180;L067;Fisiologia Clínica;46;47;47;2020;7220;
3181;L068;Ciências Biomédicas Laboratoriais;65;67;67;2020;7220;
3182;L161;Ortóptica e Ciências da Visão;40;43;43;2020;7220;
3183;8138;Terapia Ocupacional;62;63;63;2020;7230;
3184;8141;Audiologia;33;33;33;2020;7230;
3185;8143;Ortóptica;33;33;33;2020;7230;
3186;9504;Fisioterapia;62;64;64;2020;7230;
3187;9549;Farmácia;62;63;63;2020;7230;
3188;9861;Saúde Ambiental;47;48;48;2020;7230;
3189;9890;Terapia da Fala;47;47;47;2020;7230;
3190;L066;Imagem Médica e Radioterapia;62;63;63;2020;7230;
3191;L067;Fisiologia Clínica;47;50;50;2020;7230;
3192;L068;Ciências Biomédicas Laboratoriais;62;63;63;2020;7230;
3193;L101;Biotecnologia Medicinal;33;34;34;2020;7230;
3194;L136;Osteopatia;33;33;33;2020;7230;
3195;8031;Ciências Farmacêuticas (Preparatórios);15;7;15;2021;0140;
3196;8086;Medicina Veterinária (Preparatórios);15;15;15;2021;0140;
3197;9022;Ciências Agrárias;20;10;20;2021;0140;
3198;L121;Natureza e Património;25;8;25;2021;0140;
3199;9181;História;22;22;22;2021;0150;
3200;9219;Psicologia;36;38;38;2021;0150;
3201;9238;Serviço Social;36;36;36;2021;0150;
3202;9240;Sociologia;29;29;29;2021;0150;
3203;9798;Relações Públicas e Comunicação;40;40;40;2021;0150;
3204;9853;Educação Básica;21;21;21;2021;0150;
3205;L041;Estudos Portugueses e Ingleses;24;25;25;2021;0150;
3206;L086;Estudos Euro-Atlânticos;20;20;20;2021;0150;
3207;8083;Ciclo Básico de Medicina;50;50;50;2021;0160;
3208;8524;Proteção Civil e Gestão de Riscos;26;26;26;2021;0160;
3209;8571;"Ciênc de Engenharia-Eng Mecânica; Eng Eletrotécnica e de Computadores (Pre)";22;12;22;2021;0160;
3210;9011;Biologia;28;28;28;2021;0160;
3211;9185;Informática;26;13;26;2021;0160;
3212;9081;Economia;20;8;20;2021;0170;
3213;9147;Gestão;50;50;50;2021;0170;
3214;9254;Turismo;25;25;25;2021;0170;
3215;8509;Património Cultural e Arqueologia;35;36;36;2021;0201;
3216;9204;Línguas, Literaturas e Culturas;38;40;40;2021;0201;
3217;9219;Psicologia;67;69;69;2021;0201;
3218;9817;Artes Visuais;25;27;27;2021;0201;
3219;9821;Ciências da Educação e da Formação;38;38;38;2021;0201;
3220;9834;Línguas e Comunicação;43;43;43;2021;0201;
3221;8258;Arquitetura Paisagista;20;21;21;2021;0203;
3222;9003;Agronomia;20;15;20;2021;0203;
3223;9011;Biologia;54;55;55;2021;0203;
3224;9013;Biologia Marinha;78;79;79;2021;0203;
3225;9015;Bioquímica;27;27;27;2021;0203;
3226;9016;Biotecnologia;26;26;26;2021;0203;
3227;9119;Engenharia Informática;102;54;102;2021;0203;
3228;9210;Matemática Aplicada à Economia e à Gestão;34;17;34;2021;0203;
3229;9494;Ciências Farmacêuticas;55;55;55;2021;0203;
3230;9540;Bioengenharia;20;6;20;2021;0203;
3231;L123;Gestão Marinha e Costeira;29;30;30;2021;0203;
3232;9081;Economia;48;26;48;2021;0204;
3233;9152;Gestão de Empresas;74;77;77;2021;0204;
3234;9240;Sociologia;40;40;40;2021;0204;
3235;9351;Ciências Biomédicas;52;52;52;2021;0206;
3236;9002;Administração Pública;62;62;62;2021;0300;
3237;9011;Biologia;104;105;105;2021;0300;
3238;9012;Biologia e Geologia;24;24;24;2021;0300;
3239;9015;Bioquímica;61;61;61;2021;0300;
3240;9016;Biotecnologia;59;59;59;2021;0300;
3241;9041;Ciências do Mar;33;34;34;2021;0300;
3242;9069;Design;57;57;57;2021;0300;
3243;9081;Economia;51;51;51;2021;0300;
3244;9089;Engenharia Civil;30;26;30;2021;0300;
3245;9096;Engenharia de Materiais;34;29;34;2021;0300;
3246;9099;Engenharia do Ambiente;26;16;26;2021;0300;
3247;9104;Engenharia e Gestão Industrial;82;82;82;2021;0300;
3248;9113;Engenharia Física;45;45;45;2021;0300;
3249;9119;Engenharia Informática;69;69;69;2021;0300;
3250;9123;Engenharia Mecânica;112;112;112;2021;0300;
3251;9125;Engenharia Química;46;46;46;2021;0300;
3252;9141;Física;21;21;21;2021;0300;
3253;9146;Geologia;20;20;20;2021;0300;
3254;9147;Gestão;45;46;46;2021;0300;
3255;9194;Línguas e Estudos Editoriais;33;33;33;2021;0300;
3256;9196;Línguas e Relações Empresariais;75;75;75;2021;0300;
3257;9204;Línguas, Literaturas e Culturas;37;37;37;2021;0300;
3258;9209;Matemática;38;38;38;2021;0300;
3259;9212;Meteorologia, Oceanografia e Geofísica;20;20;20;2021;0300;
3260;9215;Novas Tecnologias da Comunicação;74;75;75;2021;0300;
3261;9219;Psicologia;33;33;33;2021;0300;
3262;9223;Química;26;11;26;2021;0300;
3263;9252;Tradução;37;37;37;2021;0300;
3264;9351;Ciências Biomédicas;75;76;76;2021;0300;
3265;9455;Engenharia Biomédica;44;44;44;2021;0300;
3266;9853;Educação Básica;44;44;44;2021;0300;
3267;L187;Gestão e Planeamento em Turismo;26;26;26;2021;0300;
3268;L209;Engenharia Eletrotécnica e de Computadores;83;65;83;2021;0300;
3269;L217;Engenharia de Computadores e Informática;91;91;91;2021;0300;
3270;L221;Engenharia Aeroespacial;30;31;31;2021;0300;
3271;L223;Engenharia Computacional;25;25;25;2021;0300;
3272;8184;Optometria e Ciências da Visão;30;32;32;2021;0400;
3273;9015;Bioquímica;50;50;50;2021;0400;
3274;9016;Biotecnologia;40;40;40;2021;0400;
3275;9020;Ciência Política e Relações Internacionais;35;36;36;2021;0400;
3276;9023;Ciências da Comunicação;50;50;50;2021;0400;
3277;9025;Ciências da Cultura;20;20;20;2021;0400;
3278;9048;Cinema;45;45;45;2021;0400;
3279;9071;Design de Moda;50;51;51;2021;0400;
3280;9074;Design Industrial;40;41;41;2021;0400;
3281;9075;Design Multimédia;40;40;40;2021;0400;
3282;9081;Economia;45;45;45;2021;0400;
3283;9089;Engenharia Civil;24;3;24;2021;0400;
3284;9104;Engenharia e Gestão Industrial;22;21;22;2021;0400;
3285;9105;Engenharia Eletromecânica;35;14;35;2021;0400;
3286;9112;Engenharia Eletrotécnica e de Computadores;25;6;25;2021;0400;
3287;9119;Engenharia Informática;70;70;70;2021;0400;
3288;9147;Gestão;70;70;70;2021;0400;
3289;9205;Marketing;35;35;35;2021;0400;
3290;9219;Psicologia;50;50;50;2021;0400;
3291;9225;Química Industrial;20;20;20;2021;0400;
3292;9240;Sociologia;45;46;46;2021;0400;
3293;9257;Arquitetura;50;52;52;2021;0400;
3294;9351;Ciências Biomédicas;60;60;60;2021;0400;
3295;9494;Ciências Farmacêuticas;60;60;60;2021;0400;
3296;9707;Ciências do Desporto;60;61;61;2021;0400;
3297;9740;Engenharia Aeronáutica;50;50;50;2021;0400;
3298;9813;Medicina;140;142;142;2021;0400;
3299;9835;Matemática e Aplicações;24;1;24;2021;0400;
3300;9918;Estudos Portugueses e Espanhóis;25;21;25;2021;0400;
3301;L042;Informática Web;25;13;25;2021;0400;
3302;L205;Física e Aplicações;25;2;25;2021;0400;
3303;8408;Química Medicinal;30;18;30;2021;0501;
3304;9011;Biologia;95;97;97;2021;0501;
3305;9015;Bioquímica;65;65;65;2021;0501;
3306;9089;Engenharia Civil;55;25;55;2021;0501;
3307;9099;Engenharia do Ambiente;21;10;21;2021;0501;
3308;9104;Engenharia e Gestão Industrial;61;61;61;2021;0501;
3309;9113;Engenharia Física;39;39;39;2021;0501;
3310;9119;Engenharia Informática;145;145;145;2021;0501;
3311;9123;Engenharia Mecânica;110;111;111;2021;0501;
3312;9125;Engenharia Química;45;45;45;2021;0501;
3313;9141;Física;33;33;33;2021;0501;
3314;9146;Geologia;29;30;30;2021;0501;
3315;9209;Matemática;40;40;40;2021;0501;
3316;9223;Química;29;17;29;2021;0501;
3317;9257;Arquitetura;69;69;69;2021;0501;
3318;9448;Antropologia;47;49;49;2021;0501;
3319;9455;Engenharia Biomédica;73;73;73;2021;0501;
3320;9891;Design e Multimédia;74;75;75;2021;0501;
3321;L192;Engenharia e Ciência de Dados;40;40;40;2021;0501;
3322;L209;Engenharia Eletrotécnica e de Computadores;115;52;115;2021;0501;
3323;8067;Administração Público-Privada;41;43;43;2021;0502;
3324;9078;Direito;354;360;360;2021;0502;
3325;9081;Economia;160;162;162;2021;0503;
3326;9147;Gestão;99;99;99;2021;0503;
3327;9229;Relações Internacionais;47;49;49;2021;0503;
3328;9240;Sociologia;41;42;42;2021;0503;
3329;9494;Ciências Farmacêuticas;208;210;210;2021;0504;
3330;9819;Ciências Bioanalíticas;31;31;31;2021;0504;
3331;9832;Farmácia Biomédica;30;30;30;2021;0504;
3332;8393;Português;36;37;37;2021;0505;
3333;9006;Arqueologia;25;25;25;2021;0505;
3334;9132;Estudos Artísticos;38;40;40;2021;0505;
3335;9133;Estudos Clássicos;20;20;20;2021;0505;
3336;9135;Estudos Europeus;33;33;33;2021;0505;
3337;9139;Filosofia;28;28;28;2021;0505;
3338;9143;Geografia;63;63;63;2021;0505;
3339;9181;História;68;69;69;2021;0505;
3340;9182;História da Arte;24;26;26;2021;0505;
3341;9694;Ciência da Informação;27;28;28;2021;0505;
3342;9773;Jornalismo e Comunicação;51;53;53;2021;0505;
3343;9779;Línguas Modernas;86;90;90;2021;0505;
3344;L109;Turismo, Território e Patrimónios;40;40;40;2021;0505;
3345;9548;Medicina Dentária;53;53;53;2021;0506;
3346;9813;Medicina;255;256;256;2021;0506;
3347;9026;Ciências da Educação;70;70;70;2021;0507;
3348;9219;Psicologia;133;134;134;2021;0507;
3349;9238;Serviço Social;38;38;38;2021;0507;
3350;9707;Ciências do Desporto;117;118;118;2021;0508;
3351;8262;Biologia Humana;36;36;36;2021;0602;
3352;9003;Agronomia;45;45;45;2021;0602;
3353;9011;Biologia;40;40;40;2021;0602;
3354;9015;Bioquímica;40;40;40;2021;0602;
3355;9016;Biotecnologia;30;31;31;2021;0602;
3356;9104;Engenharia e Gestão Industrial;20;8;20;2021;0602;
3357;9119;Engenharia Informática;60;57;60;2021;0602;
3358;9143;Geografia;34;34;34;2021;0602;
3359;9210;Matemática Aplicada à Economia e à Gestão;38;24;38;2021;0602;
3360;9707;Ciências do Desporto;54;56;56;2021;0602;
3361;9751;Engenharia Mecatrónica;40;9;40;2021;0602;
3362;9752;Enologia;20;20;20;2021;0602;
3363;9818;Ciência e Tecnologia Animal;40;42;42;2021;0602;
3364;9841;Reabilitação Psicomotora;29;30;30;2021;0602;
3365;9847;Medicina Veterinária;55;55;55;2021;0602;
3366;9910;Engenharia de Energias Renováveis;20;4;20;2021;0602;
3367;L090;Ecologia e Ambiente;16;16;16;2021;0602;
3368;9069;Design;38;39;39;2021;0603;
3369;9243;Teatro;24;24;24;2021;0603;
3370;9257;Arquitetura;38;38;38;2021;0603;
3371;9347;Artes Plásticas e Multimédia;40;41;41;2021;0603;
3372;8251;História e Arqueologia;40;40;40;2021;0604;
3373;9026;Ciências da Educação;34;34;34;2021;0604;
3374;9081;Economia;44;31;44;2021;0604;
3375;9147;Gestão;68;68;68;2021;0604;
3376;9219;Psicologia;52;53;53;2021;0604;
3377;9229;Relações Internacionais;62;64;64;2021;0604;
3378;9240;Sociologia;45;46;46;2021;0604;
3379;9254;Turismo;40;41;41;2021;0604;
3380;9787;Património Cultural;24;24;24;2021;0604;
3381;9853;Educação Básica;24;25;25;2021;0604;
3382;L047;Línguas e Literaturas;55;55;55;2021;0604;
3383;L173;Estudos de Filosofia e de Cultura Contemporânea;20;4;20;2021;0604;
3384;9554;Ciências da Nutrição;35;35;35;2021;0901;
3385;9813;Medicina;231;233;233;2021;0901;
3386;8109;Sociologia (regime pós-laboral);20;20;20;2021;0902;
3387;9006;Arqueologia;27;27;27;2021;0902;
3388;9020;Ciência Política e Relações Internacionais;100;103;103;2021;0902;
3389;9023;Ciências da Comunicação;97;101;101;2021;0902;
3390;9040;Ciências da Linguagem;20;21;21;2021;0902;
3391;9046;Ciências Musicais;45;46;46;2021;0902;
3392;9139;Filosofia;25;26;26;2021;0902;
3393;9145;Geografia e Planeamento Regional;58;58;58;2021;0902;
3394;9181;História;46;46;46;2021;0902;
3395;9182;História da Arte;40;41;41;2021;0902;
3396;9204;Línguas, Literaturas e Culturas;76;79;79;2021;0902;
3397;9240;Sociologia;57;57;57;2021;0902;
3398;9252;Tradução;61;65;65;2021;0902;
3399;9448;Antropologia;43;44;44;2021;0902;
3400;9917;Estudos Portugueses;21;21;21;2021;0902;
3401;8036;Conservação - Restauro;27;27;27;2021;0903;
3402;9015;Bioquímica;80;80;80;2021;0903;
3403;9089;Engenharia Civil;68;69;69;2021;0903;
3404;9096;Engenharia de Materiais;23;23;23;2021;0903;
3405;9099;Engenharia do Ambiente;62;62;62;2021;0903;
3406;9104;Engenharia e Gestão Industrial;55;56;56;2021;0903;
3407;9113;Engenharia Física;30;30;30;2021;0903;
3408;9116;Engenharia Geológica;20;18;20;2021;0903;
3409;9119;Engenharia Informática;170;172;172;2021;0903;
3410;9123;Engenharia Mecânica;75;76;76;2021;0903;
3411;9126;Engenharia Química e Biológica;75;75;75;2021;0903;
3412;9209;Matemática;25;25;25;2021;0903;
3413;9224;Química Aplicada;35;35;35;2021;0903;
3414;9348;Biologia Celular e Molecular;65;65;65;2021;0903;
3415;9455;Engenharia Biomédica;60;60;60;2021;0903;
3416;L167;Matemática Aplicada à Gestão do Risco;24;24;24;2021;0903;
3417;L209;Engenharia Eletrotécnica e de Computadores;166;166;166;2021;0903;
3418;L231;Engenharia de Micro e Nanotecnologias;60;60;60;2021;0903;
3419;9081;Economia;225;227;227;2021;0904;
3420;9147;Gestão;290;298;298;2021;0904;
3421;8259;Sistemas e Tecnologias de Informação;43;45;45;2021;0906;
3422;9155;Gestão de Informação;64;64;64;2021;0906;
3423;L188;Ciência de Dados;40;40;40;2021;0906;
3424;9078;Direito;110;112;112;2021;0911;
3425;8183;Geografia e Planeamento;44;44;44;2021;1000;
3426;8184;Optometria e Ciências da Visão;35;35;35;2021;1000;
3427;8358;Direito (regime pós-laboral);18;18;18;2021;1000;
3428;8427;Educação (regime pós-laboral);26;26;26;2021;1000;
3429;8494;Design de Produto;33;35;35;2021;1000;
3430;9002;Administração Pública;45;45;45;2021;1000;
3431;9006;Arqueologia;23;23;23;2021;1000;
3432;9012;Biologia e Geologia;48;48;48;2021;1000;
3433;9015;Bioquímica;68;69;69;2021;1000;
3434;9019;Ciência Política;35;35;35;2021;1000;
3435;9023;Ciências da Comunicação;65;66;66;2021;1000;
3436;9056;Contabilidade;37;37;37;2021;1000;
3437;9078;Direito;111;112;112;2021;1000;
3438;9081;Economia;91;91;91;2021;1000;
3439;9089;Engenharia Civil;40;31;40;2021;1000;
3440;9096;Engenharia de Materiais;28;28;28;2021;1000;
3441;9098;Engenharia de Telecomunicações e Informática;44;22;44;2021;1000;
3442;9104;Engenharia e Gestão Industrial;68;68;68;2021;1000;
3443;9113;Engenharia Física;37;37;37;2021;1000;
3444;9119;Engenharia Informática;175;175;175;2021;1000;
3445;9123;Engenharia Mecânica;85;87;87;2021;1000;
3446;9126;Engenharia Química e Biológica;42;42;42;2021;1000;
3447;9127;Engenharia Têxtil;25;10;25;2021;1000;
3448;9134;Estudos Culturais;21;21;21;2021;1000;
3449;9139;Filosofia;26;26;26;2021;1000;
3450;9141;Física;27;27;27;2021;1000;
3451;9146;Geologia;20;21;21;2021;1000;
3452;9147;Gestão;91;93;93;2021;1000;
3453;9181;História;43;43;43;2021;1000;
3454;9192;Línguas Aplicadas;52;53;53;2021;1000;
3455;9195;Línguas e Literaturas Europeias;60;60;60;2021;1000;
3456;9205;Marketing;48;50;50;2021;1000;
3457;9209;Matemática;32;32;32;2021;1000;
3458;9219;Psicologia;70;72;72;2021;1000;
3459;9223;Química;24;7;24;2021;1000;
3460;9229;Relações Internacionais;67;68;68;2021;1000;
3461;9240;Sociologia;60;60;60;2021;1000;
3462;9243;Teatro;25;25;25;2021;1000;
3463;9257;Arquitetura;58;59;59;2021;1000;
3464;9353;Educação;50;50;50;2021;1000;
3465;9379;Ciências do Ambiente;40;40;40;2021;1000;
3466;9381;Estatística Aplicada;23;15;23;2021;1000;
3467;9397;Ciências da Computação;80;78;80;2021;1000;
3468;9455;Engenharia Biomédica;68;68;68;2021;1000;
3469;9499;Design e Marketing de Moda;30;32;32;2021;1000;
3470;9688;Biologia Aplicada;58;59;59;2021;1000;
3471;9785;Negócios Internacionais;34;36;36;2021;1000;
3472;9813;Medicina;120;121;121;2021;1000;
3473;9817;Artes Visuais;25;26;26;2021;1000;
3474;9853;Educação Básica;50;50;50;2021;1000;
3475;9917;Estudos Portugueses;34;34;34;2021;1000;
3476;L078;Criminologia e Justiça Criminal;35;35;35;2021;1000;
3477;L112;Proteção Civil e Gestão do Território;22;10;22;2021;1000;
3478;L147;Estudos Orientais: Estudos Chineses e Japoneses;37;39;39;2021;1000;
3479;L215;Engenharia e Gestão de Sistemas de Informação;145;145;145;2021;1000;
3480;L218;Engenharia Eletrónica Industrial e Computadores;90;82;90;2021;1000;
3481;L229;Engenharia de Polímeros;33;16;33;2021;1000;
3482;9554;Ciências da Nutrição;66;66;66;2021;1101;
3483;9257;Arquitetura;124;125;125;2021;1102;
3484;8258;Arquitetura Paisagista;35;35;35;2021;1103;
3485;9011;Biologia;156;156;156;2021;1103;
3486;9015;Bioquímica;92;92;92;2021;1103;
3487;9113;Engenharia Física;80;80;80;2021;1103;
3488;9141;Física;54;54;54;2021;1103;
3489;9146;Geologia;47;47;47;2021;1103;
3490;9209;Matemática;69;69;69;2021;1103;
3491;9223;Química;56;26;56;2021;1103;
3492;9696;Ciência de Computadores;57;57;57;2021;1103;
3493;9709;Ciências e Tecnologia do Ambiente;61;61;61;2021;1103;
3494;L096;Engenharia Geoespacial;30;7;30;2021;1103;
3495;L227;Inteligência Artificial e Ciência de Dados;55;55;55;2021;1103;
3496;9081;Economia;225;227;227;2021;1104;
3497;9147;Gestão;225;227;227;2021;1104;
3498;9089;Engenharia Civil;158;122;158;2021;1105;
3499;9096;Engenharia de Materiais;35;35;35;2021;1105;
3500;9099;Engenharia do Ambiente;42;34;42;2021;1105;
3501;9104;Engenharia e Gestão Industrial;107;108;108;2021;1105;
3502;9123;Engenharia Mecânica;210;213;213;2021;1105;
3503;9125;Engenharia Química;74;74;74;2021;1105;
3504;9540;Bioengenharia;92;93;93;2021;1105;
3505;L209;Engenharia Eletrotécnica e de Computadores;247;247;247;2021;1105;
3506;L224;Engenharia Informática e Computação;266;273;273;2021;1105;
3507;L236;Engenharia de Minas e Geo-Ambiente;29;3;29;2021;1105;
3508;9494;Ciências Farmacêuticas;179;179;179;2021;1106;
3509;9006;Arqueologia;39;39;39;2021;1107;
3510;9040;Ciências da Linguagem;27;27;27;2021;1107;
3511;9139;Filosofia;55;56;56;2021;1107;
3512;9143;Geografia;82;82;82;2021;1107;
3513;9181;História;77;77;77;2021;1107;
3514;9182;História da Arte;38;38;38;2021;1107;
3515;9192;Línguas Aplicadas;56;57;57;2021;1107;
